trip_id,date,route_id,driver_id,bus_id,passengers,delay_min,revenue_usd
2730,2024-10-11,2,126,66,79,10.0,593.12
2731,2023-05-20,5,197,44,41,5.0,1138.49
2732,16/03/2024,1,44,66,80,999.0,1955.89
2733,2022-02-23,18,9,57,58,0.0,
2734,07-28-2022,21,14,71,23,5.0,1889.26
2735,08-07-2024,13,67,92,54,120.0,1824.32
2736,2022-07-04,7,55,79,18,15.0,53.07
2737,18/10/2023,15,30,34,11,20.0,72.28
2738,2023-02-01,2,54,29,7,15.0,1701.73
2739,10/03/2024,14,32,67,82,20.0,1075.3
2740,05-03-2022,5,198,79,73,999.0,
2741,05-24-2024,2,151,22,67,120.0,223.74
2742,2023-01-29,17,106,73,84,10.0,404.67
2743,09-26-2023,20,29,26,56,20.0,1834.53
2744,2022-08-20,14,55,43,34,120.0,1928.84
2745,13/10/2023,20,132,95,45,-5.0,489.4
2746,2022-06-15,10,148,27,9,10.0,1192.41
2747,2022-04-19,2,145,19,87,5.0,
2748,05-15-2023,9,124,9,43,5.0,322.78
2749,01-18-2022,13,145,54,31,10.0,1473.68
2750,2023-06-18,5,157,91,12,999.0,485.0
2751,18/10/2024,25,189,42,16,0.0,635.46
2752,09-27-2024,13,95,44,54,10.0,627.74
2753,2023-03-14,2,129,52,82,10.0,1248.98
2754,08/11/2022,4,138,57,37,10.0,637.34
2755,10-01-2023,2,129,74,26,999.0,1592.28
2756,2024-03-31,6,70,14,66,5.0,1539.41
2757,2023-03-12,13,18,92,12,5.0,184.92
2758,04-15-2022,18,114,36,77,,836.3
2759,01-12-2023,4,119,87,69,-5.0,919.68
2760,12/01/2022,9,89,14,20,20.0,1854.29
2761,06-16-2022,4,178,27,12,20.0,449.64
2762,2023-04-16,12,103,60,65,0.0,1296.14
2763,05/06/2024,4,31,77,25,-5.0,
2764,01-02-2022,14,181,67,61,999.0,797.37
2765,2024-10-24,13,191,72,58,5.0,
2766,2024-07-16,14,196,59,48,5.0,600.79
2767,2022-11-13,25,181,52,69,10.0,1025.48
2768,04-24-2024,19,66,48,75,0.0,1148.06
2769,2024-09-30,20,160,80,49,20.0,1462.0
2770,03/09/2022,6,166,35,27,0.0,1990.64
2771,11-16-2023,17,150,89,67,20.0,1821.72
2772,12-27-2022,25,189,10,57,15.0,1929.53
2773,2024-01-01,9,76,37,82,,1783.72
2774,05-01-2022,2,157,28,71,999.0,1373.13
2775,05-04-2023,6,117,91,20,,1609.61
2776,03/07/2023,1,187,34,53,999.0,271.66
2777,05-27-2024,22,127,79,78,999.0,1618.32
2778,11-03-2022,8,135,88,34,,1698.55
2779,2024-07-01,14,82,19,75,5.0,1905.74
2780,18/05/2024,11,48,63,28,999.0,376.7
2781,2023-10-28,9,129,70,65,5.0,1056.12
2782,07/09/2024,22,23,25,58,20.0,561.96
2783,07-25-2024,5,175,70,49,-5.0,1176.67
2784,17/02/2023,16,171,9,12,5.0,544.41
2785,04-17-2024,20,63,46,26,-5.0,166.41
2786,24/02/2022,21,163,13,34,5.0,52.57
2787,12-16-2024,1,91,79,34,999.0,1835.58
2788,31/01/2022,12,196,23,36,5.0,60.15
2789,21/09/2023,6,94,3,65,5.0,50.23
2790,2024-06-17,5,51,6,51,0.0,
2791,01-10-2023,17,170,87,47,120.0,121.88
2792,28/01/2024,4,91,10,33,999.0,344.45
2793,22/06/2023,10,69,74,33,10.0,1182.03
2794,2024-11-16,3,133,64,81,-5.0,1057.25
2795,2022-04-02,25,78,42,68,20.0,1134.59
2796,2024-11-11,15,60,36,20,999.0,
2797,29/01/2023,10,106,30,50,120.0,500.19
2798,2024-11-01,8,27,21,21,20.0,451.14
2799,10-05-2023,12,12,58,6,15.0,64.93
2800,2022-08-14,1,82,57,76,999.0,1151.08
2801,19/05/2024,23,34,9,40,0.0,683.84
2802,01-22-2024,3,22,56,41,-5.0,153.68
2803,2022-10-27,22,44,35,53,,977.29
2804,2023-03-04,19,142,51,46,0.0,780.9
2805,13/01/2024,16,166,53,52,15.0,284.18
2806,2024-06-11,18,128,68,47,999.0,1954.8
2807,14/02/2024,21,188,17,45,,463.34
2808,22/04/2022,7,105,14,14,15.0,1047.63
2809,2024-10-12,14,16,73,73,15.0,1654.43
2810,10-17-2022,23,160,43,77,20.0,1371.52
2811,2024-09-08,10,137,14,37,120.0,859.07
2812,06/04/2024,5,155,9,77,5.0,
2813,08/11/2024,3,195,53,50,,1987.79
2814,05/04/2022,8,46,16,46,999.0,1250.91
2815,01/12/2024,22,7,29,36,15.0,1763.94
2816,02/12/2024,18,67,92,31,,473.47
2817,2023-09-03,25,8,95,27,,845.86
2818,2023-04-09,17,176,59,58,-5.0,1204.11
2819,21/12/2024,18,200,51,47,10.0,953.23
2820,26/02/2023,3,44,98,44,,1297.25
2821,01-18-2023,8,172,62,30,120.0,791.02
2822,25/02/2023,22,28,8,38,0.0,1609.52
2823,06-06-2024,2,138,26,27,5.0,1408.55
2824,09-11-2023,12,87,95,44,,1110.43
2825,10/03/2022,24,144,84,28,999.0,1970.76
2826,21/10/2024,24,6,61,77,120.0,
2827,01-14-2023,24,64,72,52,120.0,417.73
2828,04-12-2023,18,138,1,86,10.0,606.48
2829,11/10/2024,20,183,28,84,,1119.33
2830,04-28-2023,1,149,28,45,5.0,501.61
2831,06-20-2024,19,88,85,84,0.0,1701.41
2832,07-26-2024,3,192,11,43,999.0,662.24
2833,13/07/2023,22,9,88,64,15.0,1684.14
2834,02-17-2023,23,59,84,71,0.0,432.66
2835,2024-11-11,5,88,42,35,15.0,1479.92
2836,05-29-2023,10,117,67,77,20.0,1922.41
2837,2023-02-13,19,24,9,7,10.0,
2838,2022-09-03,18,110,3,65,-5.0,354.04
2839,08-28-2024,23,77,64,61,999.0,1166.04
2840,15/12/2023,18,186,41,27,10.0,643.66
2841,27/05/2022,24,148,62,50,120.0,569.23
2842,2023-01-20,4,56,76,21,10.0,473.99
2843,02/11/2023,8,106,17,88,0.0,312.4
2844,2023-08-26,18,114,12,47,120.0,
2845,2023-09-29,10,173,48,80,999.0,1432.16
2846,2023-02-03,17,9,48,66,999.0,1049.99
2847,05/06/2023,12,67,45,76,999.0,340.62
2848,2024-10-24,8,73,70,24,20.0,512.58
2849,20/05/2022,25,173,57,22,-5.0,595.52
2850,05-17-2022,11,67,76,47,120.0,753.21
2851,05/07/2023,2,11,3,72,10.0,29.57
2852,15/05/2023,4,50,14,17,999.0,824.4
2853,02-03-2022,23,198,61,20,,850.08
2854,10-15-2022,4,192,100,15,-5.0,1432.86
2855,05-21-2023,8,78,77,73,999.0,1686.79
2856,05-14-2023,21,127,23,68,120.0,1568.31
2857,2023-11-19,12,46,15,21,0.0,1883.47
2858,2022-05-11,6,175,97,86,15.0,1253.3
2859,2024-08-26,18,3,75,24,20.0,881.68
2860,2022-05-27,2,160,21,75,999.0,1569.26
2861,05-10-2024,7,200,74,10,15.0,531.91
2862,21/10/2023,6,47,94,50,-5.0,395.27
2863,18/06/2024,6,14,2,39,5.0,956.63
2864,04-19-2022,4,137,41,13,0.0,851.47
2865,2022-05-27,10,7,26,53,10.0,1531.45
2866,2022-11-28,22,29,56,24,120.0,1104.18
2867,05-18-2023,19,169,42,54,120.0,441.43
2868,06/06/2024,14,112,30,45,15.0,1207.02
2869,2024-06-21,8,142,40,17,5.0,1071.26
2870,23/12/2022,3,193,43,70,0.0,850.97
2871,2024-01-21,15,34,48,8,5.0,1708.09
2872,2024-08-29,11,180,99,86,999.0,1904.74
2873,2022-10-04,15,100,14,45,15.0,1920.62
2874,19/02/2023,17,87,34,61,0.0,1345.71
2875,07-16-2022,3,94,6,18,999.0,948.64
2876,04-03-2022,3,126,47,55,0.0,285.64
2877,07-29-2022,3,163,67,84,120.0,23.59
2878,25/05/2023,7,152,23,49,120.0,1052.0
2879,2023-02-22,12,165,44,19,,1654.44
2880,08/12/2023,10,147,23,69,120.0,1602.16
2881,10-11-2022,13,150,6,43,10.0,282.13
2882,09/11/2023,16,124,48,81,120.0,1125.07
2883,2023-12-01,18,165,35,37,999.0,505.58
2884,2023-08-05,6,88,22,60,20.0,578.54
2885,2023-03-08,1,44,37,42,0.0,559.13
2886,04-02-2024,8,83,3,32,10.0,
2887,21/07/2023,13,139,85,13,0.0,1222.64
2888,2024-11-14,21,32,61,5,0.0,1540.36
2889,08-25-2024,2,198,9,36,,185.31
2890,01-26-2023,17,48,24,45,5.0,950.85
2891,08/10/2024,13,134,86,41,20.0,1635.96
2892,05-22-2023,7,55,99,29,0.0,
2893,19/04/2024,22,172,72,10,0.0,1065.22
2894,22/01/2024,9,107,48,56,10.0,188.58
2895,12-10-2022,7,162,22,6,15.0,82.01
2896,22/10/2023,17,47,85,72,120.0,1186.44
2897,2022-05-23,1,174,3,71,15.0,1185.55
2898,12-18-2022,4,35,94,29,15.0,921.44
2899,02-22-2024,17,141,95,45,20.0,
2900,2024-09-11,24,184,30,14,120.0,162.79
2901,2022-10-20,13,12,95,68,15.0,1286.67
2902,09-25-2024,24,39,6,6,999.0,334.05
2903,06-01-2023,9,72,91,55,999.0,681.29
2904,03-25-2022,25,192,89,50,5.0,140.25
2905,2022-03-19,8,123,75,23,,1255.31
2906,07-17-2022,5,127,90,38,20.0,1551.84
2907,10/07/2023,8,178,49,46,15.0,189.52
2908,05-06-2023,9,108,3,67,999.0,
2909,05-29-2023,3,23,42,10,5.0,609.17
2910,08-23-2023,11,101,65,20,,123.23
2911,2022-06-01,6,192,47,69,,305.81
2912,02-01-2024,1,84,21,90,,444.99
2913,12-28-2024,7,128,32,12,-5.0,178.83
2914,02/03/2024,10,21,86,8,20.0,1156.18
2915,2022-10-05,16,126,21,19,5.0,1841.42
2916,12-26-2024,13,167,85,38,999.0,1699.87
2917,09-18-2024,4,21,13,48,999.0,
2918,05/09/2024,21,197,75,52,,1927.33
2919,19/06/2023,2,98,75,19,999.0,1469.16
2920,2022-07-26,13,191,36,10,5.0,486.51
2921,2022-12-11,3,183,60,38,10.0,1518.5
2922,03-13-2022,18,19,93,79,,359.52
2923,07/08/2023,5,139,37,33,,1254.14
2924,08-19-2024,12,155,58,13,,
2925,2022-02-25,9,152,97,17,0.0,1998.92
2926,08/01/2022,21,55,35,89,5.0,566.12
2927,03-13-2022,5,62,24,16,15.0,1633.84
2928,16/11/2022,17,57,39,12,5.0,1730.48
2929,2023-08-02,2,72,64,60,15.0,86.4
2930,01/08/2022,15,166,13,41,-5.0,337.82
2931,30/01/2022,9,156,66,68,-5.0,545.0
2932,2023-05-20,2,181,86,66,15.0,337.46
2933,2022-04-07,18,19,89,11,15.0,943.38
2934,2024-05-13,25,156,69,28,-5.0,1890.63
2935,2023-12-21,25,69,72,83,120.0,1803.17
2936,10-23-2022,23,157,70,37,999.0,90.37
2937,2023-08-05,7,178,68,36,0.0,1316.33
2938,2023-04-06,8,83,12,81,5.0,1552.23
2939,2023-05-08,25,184,51,85,120.0,1757.54
2940,2022-08-16,12,79,25,6,5.0,174.11
2941,2022-02-13,23,198,31,74,0.0,533.52
2942,09-08-2022,19,12,92,72,15.0,1615.25
2943,2023-04-11,12,97,80,80,20.0,1959.9
2944,05/02/2024,1,66,3,85,,1882.91
2945,08/03/2022,8,91,21,56,5.0,53.49
2946,03-02-2022,3,162,27,65,20.0,646.3
2947,15/07/2022,3,79,9,58,20.0,
2948,2024-07-30,18,180,19,43,-5.0,1333.6
2949,2023-12-17,22,170,9,6,-5.0,699.95
2950,23/07/2023,2,59,48,27,0.0,1479.89
2951,14/11/2023,1,136,13,83,5.0,1777.9
2952,02-03-2024,11,18,51,88,10.0,87.19
2953,01-30-2024,17,187,57,14,999.0,1515.65
2954,05-21-2024,20,67,63,75,-5.0,1028.52
2955,08-08-2023,9,29,48,65,15.0,957.79
2956,29/04/2024,16,113,49,90,,1322.99
2957,10-17-2024,14,13,43,32,20.0,1337.68
2958,31/10/2023,5,81,84,33,999.0,465.67
2959,30/04/2022,11,121,82,50,0.0,842.98
2960,23/05/2022,16,80,100,71,120.0,1095.97
2961,01/01/2023,16,19,2,73,120.0,1924.71
2962,03/07/2024,1,157,5,86,999.0,1933.81
2963,2023-03-25,17,80,6,68,,90.26
2964,11-03-2023,14,77,98,88,20.0,284.48
2965,04/09/2022,7,9,18,87,5.0,1030.88
2966,2024-05-23,8,191,18,80,120.0,1409.32
2967,22/12/2023,18,59,93,10,999.0,1758.65
2968,2023-04-09,10,115,76,84,999.0,1446.4
2969,29/09/2022,13,164,13,44,20.0,335.17
2970,2022-05-19,12,195,9,19,0.0,1261.07
2971,2022-09-19,6,165,56,80,999.0,1780.23
2972,24/10/2023,17,106,27,88,,644.15
2973,29/02/2024,2,43,78,55,-5.0,
2974,12-15-2024,2,147,76,67,10.0,187.79
2975,01-04-2023,18,47,99,90,0.0,1946.0
2976,04-16-2022,24,116,80,83,10.0,1193.24
2977,05-10-2023,19,86,36,89,20.0,1134.71
2978,12-12-2023,25,103,59,52,0.0,1355.12
2979,2023-06-18,20,49,90,67,-5.0,1391.88
2980,09/05/2022,16,190,41,46,5.0,
2981,04-13-2022,7,163,69,40,10.0,1113.28
2982,2022-10-02,16,182,56,32,120.0,1694.92
2983,03-21-2023,17,116,69,51,10.0,153.59
2984,27/01/2022,6,190,49,83,999.0,893.31
2985,16/01/2023,8,191,99,76,15.0,927.89
2986,14/01/2022,20,155,41,40,10.0,1833.74
2987,07-21-2022,19,172,45,11,15.0,1006.67
2988,07-27-2022,3,164,75,46,5.0,
2989,2024-12-25,4,142,14,65,,248.99
2990,21/09/2024,7,150,83,55,999.0,753.18
2991,2024-07-15,15,74,10,53,15.0,1882.67
2992,15/11/2024,5,200,3,5,-5.0,1765.18
2993,2024-08-31,21,144,53,16,5.0,1859.61
2994,02-20-2022,25,111,34,7,15.0,1981.66
2995,2023-07-25,2,22,68,61,999.0,1465.62
2996,08-08-2023,23,133,50,64,10.0,1078.94
2997,10-29-2024,12,20,79,6,5.0,572.04
2998,06/01/2023,16,184,31,90,20.0,1407.51
2999,2024-11-12,16,114,34,89,,314.0
3000,04/01/2024,7,70,57,48,10.0,584.46
